"","can_party","general_votes","ttl_disb","state","lamvotes","tvotes","tdisb","disb","votes"
"274","DEM",8771,1974901.69,"NY",652.794176847,-0.913996538374158,0.405721983432075,14.4960291778632,76930441
"275","DEM",125956,5031761.19,"NY",3898.57235899183,-0.0434778417491488,0.999054391550748,15.4312806179691,15864913936
"276","DEM",15268,5031761.19,"NY",947.055301027244,-0.434471267341034,0.90068569315554,15.4312806179691,233111824
"277","DEM",188426,1020207.57,"NY",5106.72698607119,0.996826337080166,-0.0796068696994131,13.8355166645571,35504357476
"278","DEM",10929,1020207.57,"NY",756.690532965807,-0.999467853953561,-0.0326191494901871,13.8355166645571,119443041
"279","DEM",10626,1020207.57,"NY",742.541786773534,-0.999470402029147,-0.0325409813572797,13.8355166645571,112911876
"280","DEM",3037,1020207.57,"NY",319.994308622455,-0.999528693260615,-0.0306983932596903,13.8355166645571,9223369
"281","DEM",75965,1235847.75,"NY",2777.81285839243,-0.987662344975229,0.156598506755435,14.0272677298009,5770681225
"282","DEM",6196,1235847.75,"NY",516.877441243474,-0.997277592663494,0.0737387494558086,14.0272677298009,38390416
"283","DEM",102734,1660309.43,"NY",3400.81611734495,-0.680848462697253,0.73242431065796,14.3225145465762,10554274756
"284","DEM",11532,1660309.43,"NY",784.469015286207,-0.959559114001355,0.281507205479601,14.3225145465762,132987024
"285","DEM",106600,1643936.99,"NY",3486.07418005697,-0.647041018337505,0.762455192512166,14.3126045266131,11363560000
"286","DEM",11984,1643936.99,"NY",804.977809750233,-0.961436126207904,0.275028317128145,14.3126045266131,143616256
"287","DEM",110550,1485697.6,"NY",3572.13723579644,-0.717237955648152,0.696828325326733,14.211394984224,12221302500
"288","DEM",8490,1485697.6,"NY",638.674561218704,-0.980664174385964,0.195698178519616,14.211394984224,72080100
"289","DEM",168660,1614652.78,"NY",4741.18177165961,0.683634100564355,0.729824921844661,14.2946304946197,28446195600
"290","DEM",4095,1614652.78,"NY",391.274754661181,-0.96899531156808,0.247079109110988,14.2946304946197,16769025
"291","DEM",10195,1614652.78,"NY",722.184248456918,-0.966092677985104,0.258195541292972,14.2946304946197,103938025
"292","DEM",195322,617043.91,"NY",5231.23926734104,0.890249476998919,-0.455473235989943,13.3326954672921,38150683684
"293","DEM",3829,617043.91,"NY",373.992290120572,-0.975726762256562,-0.218991519051143,13.3326954672921,14661241
"294","DEM",16138,617043.91,"NY",982.936700208179,-0.970753842893811,-0.240077022030218,13.3326954672921,260435044
"295","DEM",240661,857160.04,"NC",6016.71316244536,0.990330371389165,-0.138729072310742,13.6613799246028,57917716921
