"","cand_pty_affiliation","general_votes","ttl_disb","can_party","disb","votes"
"171","1",133081,1177144.69,"1",13.978602309868,133081
"172","1",124651,65767.88,"1",11.0938868522348,124651
"173","1",107519,42809.87,"1",10.6645239624607,107519
"174","1",113055,18632.67,"1",9.83267177055697,113055
"175","1",102744,48129.1,"1",10.7816422627664,102744
"176","1",127803,261805.18,"1",12.4753559183585,127803
"177","1",197777,1377305.77,"1",14.1356398082526,197777
"178","1",212508,1309020.13,"1",14.0847894229251,212508
"179","1",203545,799297.29,"1",13.5914882331417,203545
"180","1",194572,1045552.12,"1",13.8600556483538,194572
"181","1",193259,2546883.56,"1",14.7503810363873,193259
"182","1",184321,2575216.79,"1",14.7614442788274,184321
"183","1",205629,1591430.85,"1",14.2801440751845,205629
"184","1",215132,3970681.06,"1",15.1944481895874,215132
"185","1",200872,1376818.13,"1",14.1352856920089,200872
"186","1",16610,52123.23,"1",10.86136600169,16610
"187","1",96104,20073,"1",9.90713090745093,96104
"188","1",166526,370919.23,"1",12.8237396089927,166526
"189","1",173970,1035971.94,"1",13.8508506164927,173970
"190","1",223077,5782424.64,"1",15.5703336405774,223077
"191","1",121032,62633.03,"1",11.0450480537201,121032
"192","1",235380,1767927.84,"1",14.3853187068672,235380
"193","1",156952,19563.84,"1",9.88143824333916,156952
"194","1",177089,3777616.71,"1",15.1446038687471,177089
"195","1",206455,950930.06,"1",13.7651957951848,206455
"196","1",83542,0,"1",0,83542
"197","1",209490,1153288.68,"1",13.9581281408533,209490
"198","1",181323,609274.42,"1",13.3200240527523,181323
"199","1",241954,1526930.25,"1",14.2387699053579,241954
"200","1",249865,1012689.21,"1",13.8281199345781,249865
"201","1",225348,918745.78,"1",13.7307647363014,225348
"202","1",123771,123800.91,"1",11.726429989771,123771
"203","1",238388,1465582.25,"1",14.1977631617479,238388
"204","1",228692,1640591.29,"1",14.3105672775034,228692
"205","1",285358,6064302.48,"1",15.6179300863268,285358
"206","1",189771,375031.73,"1",12.8347659147064,189771
"207","1",141066,1579008.03,"1",14.272307378722,141066
"208","1",226720,773856.83,"1",13.5591421613018,226720
"209","1",54174,30999.3,"1",10.3417199025672,54174
"210","1",182676,920531.45,"1",13.7327064452856,182676
"211","1",142926,2074061.09,"1",14.5450191224969,142926
"212","1",118328,1931341.23,"1",14.4737252573474,118328
"213","1",157176,1545515.37,"1",14.2508679855065,157176
"214","1",55,318973.17,"1",12.6728622716468,55
"215","1",112388,209797.03,"1",12.2538958185048,112388
"216","1",176338,1640946.72,"1",14.3107839015378,176338
"217","1",194596,1918372.99,"1",14.4669879837151,194596
"218","1",211992,665374.49,"1",13.4081053039897,211992
"219","1",157690,4361463.81,"1",15.2883182952169,157690
"220","1",91908,75669.78,"1",11.2341341523234,91908
"221","1",185850,1278475.07,"1",14.0611785741099,185850
"222","1",65376,99778.6,"1",11.5107090104487,65376
"223","1",194299,1672002.44,"1",14.3295325319559,194299
"224","1",143515,975999.4,"1",13.7912172506409,143515
"225","1",102730,98904.39,"1",11.5019089048967,102730
"226","1",158409,4086326.31,"1",15.2231569116703,158409
"227","1",23327,4086326.31,"1",15.2231569116703,23327
"228","1",843,4086326.31,"1",15.2231569116703,843
"229","1",5920,4086326.31,"1",15.2231569116703,5920
"230","1",157571,1310730.13,"1",14.0860948910599,157571
"231","1",21810,1310730.13,"1",14.0860948910599,21810
"232","1",2125,1310730.13,"1",14.0860948910599,2125
"233","1",133954,1148691.2,"1",13.9541337652702,133954
"234","1",1940,1148691.2,"1",13.9541337652702,1940
"235","1",16410,1148691.2,"1",13.9541337652702,16410
"236","1",111246,445990.22,"1",13.0080523025107,111246
"237","1",14137,445990.22,"1",13.0080523025107,14137
"238","1",1055,445990.22,"1",13.0080523025107,1055
"239","1",26791,63494.17,"1",11.0587033696423,26791
"240","1",3521,63494.17,"1",11.0587033696423,3521
"241","1",46275,68903.04,"1",11.1404555779442,46275
"242","1",4646,68903.04,"1",11.1404555779442,4646
"243","1",2093,68903.04,"1",11.1404555779442,2093
"244","1",843,68903.04,"1",11.1404555779442,843
"245","1",122606,1807089.33,"1",14.407228003881,122606
"246","1",12824,1807089.33,"1",14.407228003881,12824
"247","1",5636,1807089.33,"1",14.407228003881,5636
"248","1",1868,1807089.33,"1",14.407228003881,1868
"249","1",26891,96104.15,"1",11.4731877782091,26891
"250","1",3654,96104.15,"1",11.4731877782091,3654
"251","1",111117,224130.92,"1",12.3199856243902,111117
"252","1",16968,224130.92,"1",12.3199856243902,16968
"253","1",1284,224130.92,"1",12.3199856243902,1284
"254","1",135905,2922131.3,"1",14.8878238052593,135905
"255","1",21353,2922131.3,"1",14.8878238052593,21353
"256","1",8028,2922131.3,"1",14.8878238052593,8028
"257","1",885,2922131.3,"1",14.8878238052593,885
"258","1",152597,2631084.99,"1",14.7829068628074,152597
"259","1",15526,2631084.99,"1",14.7829068628074,15526
"260","1",8799,2631084.99,"1",14.7829068628074,8799
"261","1",964,2631084.99,"1",14.7829068628074,964
"262","1",113287,889095.44,"1",13.6979598653142,113287
"263","1",16157,889095.44,"1",13.6979598653142,16157
"264","1",136964,3072933.93,"1",14.9381433407188,136964
"265","1",16420,3072933.93,"1",14.9381433407188,16420
"266","1",876,3072933.93,"1",14.9381433407188,876
"267","1",6790,3072933.93,"1",14.9381433407188,6790
"268","1",150330,2431861.59,"1",14.7041676084421,150330
"269","1",20399,2431861.59,"1",14.7041676084421,20399
"270","1",10931,2431861.59,"1",14.7041676084421,10931
"271","1",1101,2431861.59,"1",14.7041676084421,1101
"272","1",113840,221477.29,"1",12.3080753349942,113840
"273","1",20883,221477.29,"1",12.3080753349942,20883
"274","1",6856,221477.29,"1",12.3080753349942,6856
"275","1",1071,221477.29,"1",12.3080753349942,1071
"276","1",175509,1085159.37,"1",13.8972374189628,175509
"277","1",34292,1085159.37,"1",13.8972374189628,34292
"278","1",9995,1085159.37,"1",13.8972374189628,9995
"279","1",1089,1085159.37,"1",13.8972374189628,1089
"280","1",101567,21148,"1",9.95930061735534,101567
"281","1",221485,2786514.67,"1",14.8403021506468,221485
"282","1",217531,695578.94,"1",13.4524997849832,217531
"283","1",130161,89822.27,"1",11.4055882190901,130161
"284","1",207625,1205016.4,"1",14.0020037347728,207625
"285","1",207983,697129.76,"1",13.4547268417123,207983
"286","1",211801,742685.16,"1",13.5180274923079,211801
"287","1",189863,2445102.02,"1",14.709597405992,189863
"288","1",193452,1210766.06,"1",14.006763824683,193452
"289","1",220825,2670567.42,"1",14.7978015246519,220825
"290","1",230405,625816.42,"1",13.3468123482875,230405
"291","1",115185,41628.12,"1",10.6365311794287,115185
"292","1",199443,591736.07,"1",13.2908159867527,199443
"293","1",233980,1033730.28,"1",13.8486844489591,233980
"294","1",210014,694473.37,"1",13.4509090963089,210014
"295","1",221193,844399.79,"1",13.646381346259,221193
"296","1",210227,422966.51,"1",12.9550482823173,210227
"297","1",244599,760311.1,"1",13.5414829706102,244599
"298","1",213975,1350957.09,"1",14.1163238547799,213975
"299","1",198221,825887.18,"1",13.624213457218,198221
"300","1",223833,866936.79,"1",13.6727213465305,223833
"301","1",88427,32382.68,"1",10.3853789909468,88427
"302","1",215724,1189263.66,"1",13.9888449004594,215724
"303","1",59769,21620.08,"1",9.98137779146387,59769
"304","1",251266,1895942.7,"1",14.4552267398214,251266
"305","1",219191,2028677.12,"1",14.5228944735674,219191
"306","1",222847,2599706.99,"1",14.7709093004872,222847
"307","1",225794,1768258.71,"1",14.3855058406602,225794
"308","1",189839,1620254.08,"1",14.2980935344167,189839
"309","1",227525,1091333.37,"1",13.9029107818432,227525
"310","1",204143,1529341.82,"1",14.2403480178068,204143
"311","1",160184,847767.97,"1",13.6503622570502,160184
"312","1",272952,3328855.23,"1",15.0181390280778,272952
"313","1",157743,57044.96,"1",10.9515950078294,157743
"314","1",160443,277853.44,"1",12.5348490594124,160443
"315","1",220628,612699.19,"1",13.3256293766956,220628
"316","1",206761,1232583.08,"1",14.0246225903351,206761
"317","1",207469,2360488.65,"1",14.6743792106536,207469
"318","1",225678,2172511.18,"1",14.5913942822534,225678
"319","1",207263,2033130.72,"1",14.5250873896088,207263
"320","1",186580,4293980.17,"1",15.2727246393385,186580
"321","1",107985,244932.5,"1",12.4087379413629,107985
"322","1",211282,1001713.54,"1",13.8172226315296,211282
"323","1",199421,1031942.48,"1",13.8469534870362,199421
"324","1",221851,1674103.8,"1",14.3307885352777,221851
"325","1",87999,15689.32,"1",9.66073550508107,87999
"326","1",190618,1754284.94,"1",14.3775718902598,190618
"327","1",168669,1694547.87,"1",14.3429265198515,168669
"328","1",135430,31056.78,"1",10.343572421013,135430
"329","1",293684,1129959.96,"1",13.9376927564324,293684
"330","1",71023,100816.58,"1",11.5210581052204,71023
"331","1",70301,2834.26,"1",7.94953615916175,70301
"332","1",190410,165469.81,"1",12.0165440402408,190410
"333","1",183746,744980.15,"1",13.5211128527114,183746
"334","1",198431,715207.8,"1",13.4803284088222,198431
"335","1",198648,1588411.29,"1",14.2782448859954,198648
"336","1",175909,1317527.76,"1",14.0912676293844,175909
"337","1",176468,966223.53,"1",13.7811504839419,176468
"338","1",237163,3071850.33,"1",14.9377906513597,237163
"339","1",198293,309828.08,"1",12.6437728419794,198293
"340","1",212455,509943.24,"1",13.1420547043892,212455
"341","1",176613,1151336.93,"1",13.9564343729301,176613
"342","1",165796,541926.97,"1",13.2028865296459,165796
"343","1",89141,0,"1",0,89141
"344","1",102433,90818.51,"1",11.4166183984394,102433
"345","1",202234,2819757.52,"1",14.8521614534017,202234
"346","1",200407,1550219.15,"1",14.253906865998,200407
"347","1",194386,1284633.77,"1",14.0659842317991,194386
"348","1",192434,893598.65,"1",13.7030120159929,192434
"349","1",168692,623230.11,"1",13.3426710875192,168692
"350","1",193684,1181909.94,"1",13.982642281152,193684
"351","1",216643,910934.89,"1",13.7222267027768,216643
"352","1",155469,3207303.01,"1",14.9809409581533,155469
"353","1",159444,1348463.14,"1",14.1144760871134,159444
"354","1",143542,1195460.96,"1",13.9940424095547,143542
"355","1",236379,4028312.5,"1",15.2088581117378,236379
"356","1",179221,1730835.84,"1",14.3641149943059,179221
"357","1",201871,1630310.55,"1",14.3042810761084,201871
"358","1",196482,1088164.59,"1",13.9000029725303,196482
"359","1",199050,1698238.18,"1",14.3451019069233,199050
"360","1",160631,533946.67,"1",13.1880512440412,160631
"361","1",66877,17069.56,"1",9.74505203924069,66877
"362","1",149417,1740364.13,"1",14.3696049194117,149417
"363","1",48306,37309.1,"1",10.526992543705,48306
"364","1",176314,1336784.41,"1",14.105777594017,176314
"365","1",202967,1772750.36,"1",14.3880427742405,202967
"366","1",181864,1424608.68,"1",14.1694077234462,181864
"367","1",110577,4232951.96,"1",15.2584101705135,110577
"368","1",154845,528905.18,"1",13.178564450918,154845
"369","1",180988,1216409.13,"1",14.0114137405119,180988
"370","1",211730,1091006.23,"1",13.9026109751564,211730
"371","1",142251,1113535.86,"1",13.9230509699208,142251
"372","1",166060,1257077.88,"1",14.0443004426937,166060
"373","1",162868,2572845.8,"1",14.7605231594253,162868
"374","1",33222,34933.34,"1",10.4611969530406,33222
"375","1",62384,132593.04,"1",11.7950398666685,62384
"376","1",193675,724373.84,"1",13.4930628916944,193675
"377","1",182928,896634.73,"1",13.7064038451752,182928
"378","1",170542,958040.77,"1",13.7726456134587,170542
"379","1",209589,1308015.97,"1",14.0840220204049,209589
"380","1",147597,5576207.69,"1",15.5340194778594,147597
"381","1",230213,1050400.71,"1",13.8646822779035,230213
"382","1",190475,806017.6,"1",13.5998608574786,190475
"383","1",103289,71165.64,"1",11.1727653966491,103289
"384","1",145731,145601.99,"1",11.8886320822337,145731
"385","1",207758,656562.23,"1",13.3947727587886,207758
"386","1",225471,2007353.48,"1",14.5123277358381,225471
"387","1",218057,1166347.78,"1",13.9693878690011,218057
"388","1",98387,80697.11,"1",11.2984580419687,98387
"389","1",212838,902724,"1",13.7131721378388,212838
"390","1",210791,5342922.33,"1",15.4912833140572,210791
"391","1",155779,28942.99,"1",10.2730833120566,155779
"392","1",132517,1258839.29,"1",14.0457006559509,132517
"393","1",97402,79387.49,"1",11.2820960781468,97402
"394","1",126116,11522,"1",9.35201353029233,126116
"395","1",193145,1725301.06,"1",14.3609121207557,193145
"396","1",76317,33078.61,"1",10.4066421289078,76317
"397","1",163469,1068057.71,"1",13.8813523326229,163469
"398","1",140807,1327374.34,"1",14.0987133684841,140807
"399","1",140741,568743.98,"1",13.2511856645759,140741
"400","1",230072,13433668.84,"1",16.4132747136193,230072
"401","1",124044,42234.4,"1",10.6509903338336,124044
"402","1",260706,296448.98,"1",12.5996304084145,260706
"403","1",204147,1049181.91,"1",13.8635212851182,204147
"404","1",223418,2038977.53,"1",14.527959029388,223418
"405","1",227892,2703822.81,"1",14.8101771851517,227892
"406","1",156176,2148255.72,"1",14.5801667778043,156176
