expedition_id,peak_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
MANA15305,MANA,Manaslu,2015,Autumn,9/10/2015,9/30/2015,10/2/2015,Success (main peak),8163,13,0,13,0,TRUE,Seven Summit Treks
MANA15308,MANA,Manaslu,2015,Autumn,9/5/2015,10/1/2015,10/2/2015,Success (main peak),8163,5,0,4,0,TRUE,Mountain Experience
MANA15314,MANA,Manaslu,2015,Autumn,9/7/2015,10/1/2015,10/3/2015,Success (main peak),8163,1,0,0,0,FALSE,Himalayan Guides
MANA15309,MANA,Manaslu,2015,Autumn,9/13/2015,10/1/2015,10/6/2015,Success (main peak),8163,12,0,3,0,FALSE,Thamserku Trekking
MANA15304,MANA,Manaslu,2015,Autumn,9/6/2015,9/30/2015,10/4/2015,Success (main peak),8163,8,1,2,0,TRUE,Seven Summit Treks
MANA15312,MANA,Manaslu,2015,Autumn,NA,10/1/2015,NA,Success (main peak),8163,10,0,0,0,FALSE,Mount Treks
MANA15310,MANA,Manaslu,2015,Autumn,NA,10/1/2015,NA,Success (main peak),8163,3,0,4,0,FALSE,Ascent Himalayas
MANA16101,MANA,Manaslu,2016,Spring,4/14/2016,5/10/2016,5/20/2016,Success (main peak),8163,3,0,0,0,FALSE,Cho Oyu Trekking
MANA15306,MANA,Manaslu,2015,Autumn,9/9/2015,9/30/2015,10/3/2015,Success (main peak),8163,8,0,14,0,TRUE,Seven Summit Treks
MANA15318,MANA,Manaslu,2015,Autumn,NA,10/1/2015,NA,Success (main peak),8163,1,0,0,0,TRUE,Himalayan Guides permit
MANA16309,MANA,Manaslu,2016,Autumn,9/11/2016,9/30/2016,10/2/2016,Success (main peak),8163,7,0,2,0,TRUE,Seven Summit Treks
MANA16312,MANA,Manaslu,2016,Autumn,9/10/2016,9/30/2016,10/2/2016,Success (main peak),8163,7,0,2,0,TRUE,Asian Trekking
MANA16315,MANA,Manaslu,2016,Autumn,9/11/2016,10/1/2016,10/3/2016,Success (main peak),8163,2,0,0,0,FALSE,Rolwaling Excursion (Himalayan Guides pmt)
MANA16319,MANA,Manaslu,2016,Autumn,9/10/2016,9/30/2016,10/3/2016,Success (main peak),8163,4,0,3,0,TRUE,Dreamers Destination Treks
MANA16321,MANA,Manaslu,2016,Autumn,9/11/2016,9/30/2016,10/2/2016,Success (main peak),8163,1,0,1,0,TRUE,Iceland Trekking (Satori Adv pmt)
MANA16322,MANA,Manaslu,2016,Autumn,9/8/2016,9/30/2016,10/2/2016,Success (main peak),8163,2,0,0,0,FALSE,Snowy Horizon Treks
MANA16324,MANA,Manaslu,2016,Autumn,9/10/2016,10/4/2016,10/6/2016,Success (main peak),8163,2,0,0,0,FALSE,Prestige Adventure
MANA16325,MANA,Manaslu,2016,Autumn,9/11/2016,10/1/2016,10/3/2016,Success (main peak),8163,1,0,0,0,FALSE,Climbalaya
MANA16326,MANA,Manaslu,2016,Autumn,8/27/2016,10/7/2016,10/12/2016,Success (main peak),8163,6,1,0,0,TRUE,Cosmo Treks
MANA16328,MANA,Manaslu,2016,Autumn,NA,9/30/2016,NA,Success (main peak),8163,4,0,4,0,FALSE,Snowy Horizon Treks
MANA16332,MANA,Manaslu,2016,Autumn,NA,10/4/2016,NA,Success (main peak),8163,2,0,0,0,FALSE,Mountain Experience permit
MANA16333,MANA,Manaslu,2016,Autumn,9/11/2016,10/1/2016,10/3/2016,Success (main peak),8163,1,0,0,0,FALSE,Climbalaya
MANA17301,MANA,Manaslu,2017,Autumn,9/1/2017,9/18/2017,9/21/2017,Success (main peak),8163,3,0,3,0,TRUE,Mountain Experience
MANA17302,MANA,Manaslu,2017,Autumn,9/10/2017,9/18/2017,10/4/2017,Success (main peak),8163,22,0,16,0,TRUE,Seven Summit Treks
MANA17303,MANA,Manaslu,2017,Autumn,9/8/2017,9/28/2017,9/30/2017,Success (main peak),8163,9,0,11,0,TRUE,Seven Summit Treks
MANA17304,MANA,Manaslu,2017,Autumn,9/14/2017,9/25/2017,9/27/2017,Success (main peak),8163,7,0,6,0,TRUE,Seven Summit Treks
MANA17305,MANA,Manaslu,2017,Autumn,9/12/2017,9/26/2017,9/29/2017,Success (main peak),8163,15,0,14,0,TRUE,Seven Summit Treks
MANA17306,MANA,Manaslu,2017,Autumn,9/12/2017,9/25/2017,9/27/2017,Success (main peak),8163,11,0,11,0,TRUE,Seven Summit Treks
MANA17307,MANA,Manaslu,2017,Autumn,9/5/2017,9/25/2017,9/28/2017,Success (main peak),8163,12,0,12,0,TRUE,Himalaya Vision (former Active Holiday Nepal)
MANA17308,MANA,Manaslu,2017,Autumn,9/8/2017,9/27/2017,9/30/2017,Success (main peak),8163,10,0,5,0,TRUE,Everest Parivar
MANA17309,MANA,Manaslu,2017,Autumn,9/11/2017,10/4/2017,10/6/2017,Success (main peak),8163,5,0,5,0,TRUE,Himalayan Guides
MANA17310,MANA,Manaslu,2017,Autumn,9/13/2017,9/20/2017,9/29/2017,Success (main peak),8163,34,0,9,0,TRUE,Makalu Extreme Treks
MANA17311,MANA,Manaslu,2017,Autumn,9/11/2017,9/27/2017,9/29/2017,Success (main peak),8163,9,0,9,0,TRUE,"Kaitu Expeditions (Nima Namgyal), Dreamers Dest"
MANA17312,MANA,Manaslu,2017,Autumn,NA,9/25/2017,NA,Success (main peak),8163,7,0,13,0,TRUE,Dreamers Destination Treks
MANA17313,MANA,Manaslu,2017,Autumn,9/9/2017,9/26/2017,9/29/2017,Success (main peak),8163,6,0,7,0,TRUE,Sherpa Khangri Outdoor
MANA17314,MANA,Manaslu,2017,Autumn,10/11/2017,10/19/2017,10/20/2017,Success (main peak),8163,1,0,2,0,TRUE,Sherpa Khangri Outdoor
MANA17315,MANA,Manaslu,2017,Autumn,9/13/2017,9/26/2017,9/27/2017,Success (main peak),8163,4,0,4,0,TRUE,Peak Promotion
MANA17316,MANA,Manaslu,2017,Autumn,9/10/2017,9/30/2017,10/3/2017,Success (main peak),8163,14,0,3,0,TRUE,Thamserku Trekking
MANA17318,MANA,Manaslu,2017,Autumn,9/5/2017,9/26/2017,9/29/2017,Success (main peak),8163,7,0,3,0,TRUE,Climbalaya
MANA17319,MANA,Manaslu,2017,Autumn,9/5/2017,9/27/2017,9/29/2017,Success (main peak),8163,1,0,0,0,FALSE,Climbalaya
MANA17320,MANA,Manaslu,2017,Autumn,9/5/2017,9/27/2017,9/29/2017,Success (main peak),8163,2,0,1,0,TRUE,Climbalaya
MANA17321,MANA,Manaslu,2017,Autumn,9/12/2017,9/28/2017,9/30/2017,Success (main peak),8163,13,0,8,0,TRUE,7 Summits Adventure
MANA17322,MANA,Manaslu,2017,Autumn,9/5/2017,9/25/2017,9/27/2017,Success (main peak),8163,4,0,4,0,TRUE,TAGnepal Trekking
MANA17324,MANA,Manaslu,2017,Autumn,9/5/2017,9/25/2017,9/27/2017,Success (main peak),8163,2,0,2,0,TRUE,Himalayan Guides
MANA17325,MANA,Manaslu,2017,Autumn,9/2/2017,9/27/2017,9/28/2017,Success (main peak),8163,1,0,1,0,TRUE,Himalayan Guides
MANA17326,MANA,Manaslu,2017,Autumn,9/7/2017,9/26/2017,9/29/2017,Success (main peak),8163,3,0,2,0,TRUE,Prestige Adventure
MANA17327,MANA,Manaslu,2017,Autumn,9/12/2017,9/27/2017,9/29/2017,Success (main peak),8163,5,0,2,0,TRUE,Prestige Adventure
MANA17328,MANA,Manaslu,2017,Autumn,9/11/2017,9/30/2017,10/4/2017,Success (main peak),8163,3,0,0,0,FALSE,Prestige Adventure
MANA17329,MANA,Manaslu,2017,Autumn,NA,9/30/2017,NA,Success (main peak),8163,6,0,0,0,FALSE,Prestige Adventure
MANA17330,MANA,Manaslu,2017,Autumn,9/11/2017,9/25/2017,9/28/2017,Success (main peak),8163,1,0,1,0,FALSE,Prestige Adventure
MANA17331,MANA,Manaslu,2017,Autumn,NA,9/30/2017,NA,Success (main peak),8163,1,0,0,0,FALSE,Prestige Adventure
MANA17332,MANA,Manaslu,2017,Autumn,9/13/2017,9/27/2017,9/28/2017,Success (main peak),8163,8,0,10,0,TRUE,Satori Adventures
MANA17333,MANA,Manaslu,2017,Autumn,9/10/2017,9/27/2017,9/29/2017,Success (main peak),8163,4,0,4,0,TRUE,Satori Adventures
MANA17334,MANA,Manaslu,2017,Autumn,9/10/2017,9/25/2017,9/27/2017,Success (main peak),8163,1,0,1,0,TRUE,Ticino Treks (Satori permit)
MANA17335,MANA,Manaslu,2017,Autumn,9/12/2017,9/24/2017,9/28/2017,Success (main peak),8163,1,0,2,0,TRUE,Mountain Experience
MANA17336,MANA,Manaslu,2017,Autumn,9/10/2017,9/25/2017,9/27/2017,Success (main peak),8163,1,0,1,0,TRUE,Tseringma Treks
MANA17339,MANA,Manaslu,2017,Autumn,9/14/2017,9/27/2017,9/30/2017,Success (main peak),8163,4,0,1,0,TRUE,Meraki Adventure/Snowy Horizon Treks
MANA17340,MANA,Manaslu,2017,Autumn,9/23/2017,9/28/2017,NA,Success (main peak),8163,1,0,1,0,TRUE,Glacier Himalaya Treks
MANA17341,MANA,Manaslu,2017,Autumn,9/10/2017,9/26/2017,9/28/2017,Success (main peak),8163,5,0,5,0,TRUE,Green Lake Trek/Pioneer Adventures
MANA17342,MANA,Manaslu,2017,Autumn,NA,9/26/2017,NA,Success (main peak),8163,7,0,8,0,TRUE,Ascent Himalayas
MANA17343,MANA,Manaslu,2017,Autumn,9/7/2017,9/27/2017,9/29/2017,Success (main peak),8163,2,0,1,0,TRUE,Bochi Bochi Treks (Snowy Horizon permit)
MANA17344,MANA,Manaslu,2017,Autumn,NA,9/27/2017,NA,Success (main peak),8163,3,0,0,0,FALSE,Snowy Horizon Treks
MANA18301,MANA,Manaslu,2018,Autumn,9/5/2018,9/26/2018,10/1/2018,Success (main peak),8163,10,0,6,0,TRUE,Seven Summit Treks
MANA18302,MANA,Manaslu,2018,Autumn,9/14/2018,9/25/2018,10/3/2018,Success (main peak),8163,16,0,8,0,TRUE,Seven Summit Treks
MANA18303,MANA,Manaslu,2018,Autumn,9/15/2018,9/28/2018,9/30/2018,Success (main peak),8163,15,0,11,0,TRUE,Seven Summit Treks
MANA18304,MANA,Manaslu,2018,Autumn,9/14/2018,9/29/2018,NA,Success (main peak),8163,12,0,10,0,TRUE,Seven Summit Treks (Sherpa 14 Peak Exp)
MANA18305,MANA,Manaslu,2018,Autumn,9/15/2018,9/29/2018,10/1/2018,Success (main peak),8163,16,0,13,0,TRUE,Asian Trekking
MANA18306,MANA,Manaslu,2018,Autumn,9/9/2018,9/27/2018,10/1/2018,Success (main peak),8163,11,0,8,0,TRUE,Makalu Extreme Treks
MANA18307,MANA,Manaslu,2018,Autumn,9/8/2018,9/28/2018,10/1/2018,Success (main peak),8163,5,0,5,0,TRUE,Mountain Experience
MANA18309,MANA,Manaslu,2018,Autumn,9/7/2018,9/27/2018,10/30/2018,Success (main peak),8163,3,0,1,0,FALSE,Prestige Adventure
MANA18310,MANA,Manaslu,2018,Autumn,9/14/2018,9/28/2018,10/1/2018,Success (main peak),8163,1,0,1,0,TRUE,Prestige Adventure
MANA18311,MANA,Manaslu,2018,Autumn,9/10/2018,9/28/2018,9/29/2018,Success (main peak),8163,5,0,4,0,TRUE,Himalayan Ski Trek
MANA18312,MANA,Manaslu,2018,Autumn,9/12/2018,9/28/2018,10/1/2018,Success (main peak),8163,8,0,6,0,TRUE,Expedition Base (Satori permit)
MANA18313,MANA,Manaslu,2018,Autumn,9/3/2018,9/27/2018,10/1/2018,Success (main peak),8163,10,0,7,0,TRUE,Grand Himalaya Treks
MANA18314,MANA,Manaslu,2018,Autumn,9/12/2018,9/28/2018,9/30/2018,Success (main peak),8163,10,0,10,0,TRUE,Kaitu Expedition
MANA18316,MANA,Manaslu,2018,Autumn,9/9/2018,9/28/2018,9/30/2018,Success (main peak),8163,3,0,2,0,TRUE,Ever Quest Expeditions (Pioneer Adventure permit)
MANA18317,MANA,Manaslu,2018,Autumn,9/10/2018,9/28/2018,10/1/2018,Success (main peak),8163,3,0,3,0,TRUE,Satori Adventures
MANA18319,MANA,Manaslu,2018,Autumn,9/11/2018,9/28/2018,9/30/2018,Success (main peak),8163,2,0,2,0,TRUE,Trekking Camp Nepal
MANA18320,MANA,Manaslu,2018,Autumn,9/7/2018,9/28/2018,10/1/2018,Success (main peak),8163,3,0,3,0,TRUE,Numbur Himal Treks
MANA18321,MANA,Manaslu,2018,Autumn,9/6/2018,9/27/2018,9/29/2018,Success (main peak),8163,2,0,2,0,TRUE,Dolma Outdoor (Numbur Himal permit)
MANA18322,MANA,Manaslu,2018,Autumn,9/11/2018,9/27/2018,9/29/2018,Success (main peak),8163,3,0,2,0,TRUE,Wild Yak Expeditions (Grand Himalaya permit)
MANA18323,MANA,Manaslu,2018,Autumn,9/4/2018,9/27/2018,9/29/2018,Success (main peak),8163,2,0,2,0,TRUE,Dream Himalaya Adventures (Grand Himalaya permit)
MANA18324,MANA,Manaslu,2018,Autumn,9/5/2018,9/27/2018,9/30/2018,Success (main peak),8163,11,0,8,0,TRUE,Imagine Nepal
MANA18325,MANA,Manaslu,2018,Autumn,9/14/2018,9/27/2018,NA,Success (main peak),8163,11,0,8,0,TRUE,Pioneer Adventure
MANA18326,MANA,Manaslu,2018,Autumn,9/14/2018,9/28/2018,NA,Success (main peak),8163,3,0,2,0,TRUE,Pioneer Adventure
MANA18327,MANA,Manaslu,2018,Autumn,9/9/2018,9/28/2018,10/4/2018,Success (main peak),8163,5,0,4,0,TRUE,Snowy Horizon Treks
MANA18328,MANA,Manaslu,2018,Autumn,NA,9/28/2018,NA,Success (main peak),8163,7,1,11,0,TRUE,Nirekha Adventures
MANA18329,MANA,Manaslu,2018,Autumn,9/20/2018,9/29/2018,NA,Success (main peak),8163,12,1,1,0,TRUE,Mount Treks
MANA18330,MANA,Manaslu,2018,Autumn,NA,9/27/2018,NA,Success (main peak),8163,2,0,0,0,TRUE,Mount Treks
DHA183303,DHA1,Dhaulagiri I,1983,Autumn,11/8/1983,11/11/1983,11/13/1983,Success (main peak),8167,2,0,0,0,FALSE,NA
DHA185102,DHA1,Dhaulagiri I,1985,Spring,5/12/1985,5/15/1985,5/17/1985,Success (main peak),8167,2,0,2,0,FALSE,NA
DHA185401,DHA1,Dhaulagiri I,1985,Winter,11/16/1985,12/8/1985,12/10/1985,Success (main peak),8167,4,0,0,0,FALSE,NA
DHA187302,DHA1,Dhaulagiri I,1987,Autumn,9/9/1987,10/16/1987,10/18/1987,Success (main peak),8167,4,0,1,0,FALSE,Kunga
DHA187401,DHA1,Dhaulagiri I,1987,Winter,11/15/1987,12/2/1987,12/9/1987,Success (main peak),8167,9,0,11,0,TRUE,Thamserku Trekking
DHA187402,DHA1,Dhaulagiri I,1987,Winter,11/27/1987,12/4/1987,NA,Success (main peak),8167,4,0,0,0,TRUE,Mountain Travel
DHA190102,DHA1,Dhaulagiri I,1990,Spring,4/16/1990,4/24/1990,5/13/1990,Success (main peak),8167,6,0,0,0,FALSE,Asian Trekking
DHA190101,DHA1,Dhaulagiri I,1990,Spring,4/13/1990,5/11/1990,5/13/1990,Success (main peak),8167,11,0,2,1,FALSE,Thamserku Trekking
DHA191302,DHA1,Dhaulagiri I,1991,Autumn,9/8/1991,10/11/1991,10/23/1991,Success (main peak),8167,9,0,2,0,FALSE,Cosmo Treks
DHA191301,DHA1,Dhaulagiri I,1991,Autumn,8/22/1991,10/2/1991,NA,Success (main peak),8167,5,0,0,0,FALSE,Kunga
DHA190305,DHA1,Dhaulagiri I,1990,Autumn,9/14/1990,10/9/1990,NA,Success (main peak),8167,5,0,4,0,TRUE,Cosmo Treks
DHA190307,DHA1,Dhaulagiri I,1990,Autumn,9/27/1990,10/19/1990,11/4/1990,Success (main peak),8167,3,1,1,0,TRUE,Nepal Himal
DHA190302,DHA1,Dhaulagiri I,1990,Autumn,9/1/1990,10/5/1990,NA,Success (main peak),8167,5,0,1,0,FALSE,Trans Himalayan Trekking (THT)
DHA190306,DHA1,Dhaulagiri I,1990,Autumn,9/17/1990,10/6/1990,NA,Success (main peak),8167,16,0,4,0,FALSE,Everest Trekking
DHA190303,DHA1,Dhaulagiri I,1990,Autumn,9/10/1990,9/30/1990,NA,Success (main peak),8167,8,0,5,0,FALSE,Dhaulagiri Trek House
DHA191102,DHA1,Dhaulagiri I,1991,Spring,4/2/1991,5/10/1991,5/17/1991,Success (main peak),8167,14,0,0,0,FALSE,Everest Trekking
DHA191101,DHA1,Dhaulagiri I,1991,Spring,4/1/1991,5/14/1991,NA,Success (main peak),8167,9,0,0,0,FALSE,International Trekkers (Intrek Asia)
DHA189104,DHA1,Dhaulagiri I,1989,Spring,4/25/1989,5/11/1989,NA,Success (main peak),8167,10,0,2,0,FALSE,Trekking International
DHA188303,DHA1,Dhaulagiri I,1988,Autumn,9/16/1988,10/6/1988,NA,Success (main peak),8167,9,0,0,0,FALSE,Everest Adventure
DHA188304,DHA1,Dhaulagiri I,1988,Autumn,10/25/1988,11/14/1988,11/16/1988,Success (main peak),8167,12,0,5,0,FALSE,Adventure Nepal
DHA186101,DHA1,Dhaulagiri I,1986,Spring,4/5/1986,5/3/1986,5/5/1986,Success (main peak),8167,15,0,5,0,FALSE,International Trekkers (Intrek Asia)
DHA184402,DHA1,Dhaulagiri I,1984,Winter,12/4/1984,1/21/1985,1/25/1985,Success (main peak),8167,11,0,2,0,FALSE,NA
DHA184302,DHA1,Dhaulagiri I,1984,Autumn,9/11/1984,10/4/1984,NA,Success (main peak),8167,4,0,1,0,FALSE,NA
DHA184301,DHA1,Dhaulagiri I,1984,Autumn,8/27/1984,10/23/1984,NA,Success (main peak),8167,20,1,0,0,TRUE,NA
DHA192101,DHA1,Dhaulagiri I,1992,Spring,4/10/1992,4/30/1992,5/12/1992,Success (main peak),8167,12,1,0,0,FALSE,Mustang
DHA193101,DHA1,Dhaulagiri I,1993,Spring,4/9/1993,5/11/1993,NA,Success (main peak),8167,10,0,0,0,TRUE,Mustang
DHA193103,DHA1,Dhaulagiri I,1993,Spring,5/16/1993,5/30/1993,NA,Success (main peak),8167,12,0,4,0,TRUE,NA
DHA193303,DHA1,Dhaulagiri I,1993,Autumn,9/3/1993,10/11/1993,10/15/1993,Success (main peak),8167,6,0,3,0,TRUE,Himalayan Journeys
DHA193301,DHA1,Dhaulagiri I,1993,Autumn,9/2/1993,10/6/1993,10/13/1993,Success (main peak),8167,6,0,3,0,TRUE,Cosmo Treks
DHA193302,DHA1,Dhaulagiri I,1993,Autumn,9/3/1993,10/6/1993,10/8/1993,Success (main peak),8167,5,0,3,0,FALSE,Green Lotus Trekking
DHA193304,DHA1,Dhaulagiri I,1993,Autumn,9/3/1993,10/11/1993,10/14/1993,Success (main peak),8167,8,0,4,0,FALSE,Green Lotus Trekking
DHA193306,DHA1,Dhaulagiri I,1993,Autumn,9/21/1993,10/9/1993,NA,Success (main peak),8167,3,1,1,0,TRUE,Wilderness Experience
DHA193305,DHA1,Dhaulagiri I,1993,Autumn,9/11/1993,10/10/1993,10/21/1993,Success (main peak),8167,10,0,0,0,FALSE,Himalaya Expeditions
DHA194302,DHA1,Dhaulagiri I,1994,Autumn,9/2/1994,10/1/1994,NA,Success (main peak),8167,10,0,10,0,TRUE,Trans Himalayan Trekking (THT)
DHA194301,DHA1,Dhaulagiri I,1994,Autumn,8/25/1994,9/27/1994,NA,Success (main peak),8167,3,0,4,0,TRUE,Cosmo Treks
DHA194305,DHA1,Dhaulagiri I,1994,Autumn,9/11/1994,10/3/1994,NA,Success (main peak),8167,8,0,0,0,FALSE,Arniko Travel
DHA194304,DHA1,Dhaulagiri I,1994,Autumn,9/5/1994,9/25/1994,NA,Success (main peak),8167,7,0,0,0,FALSE,Himalayan Excursions
DHA194306,DHA1,Dhaulagiri I,1994,Autumn,9/22/1994,10/11/1994,NA,Success (main peak),8167,12,1,0,0,FALSE,Himalayan Sherpa Adventure
DHA194303,DHA1,Dhaulagiri I,1994,Autumn,9/2/1994,9/25/1994,NA,Success (main peak),8167,7,1,0,0,FALSE,Sherpa & Swiss Adventures
DHA195102,DHA1,Dhaulagiri I,1995,Spring,5/1/1995,5/15/1995,NA,Success (main peak),8167,14,1,0,0,FALSE,International Trekkers (Intrek Asia)
DHA195101,DHA1,Dhaulagiri I,1995,Spring,4/1/1995,5/9/1995,NA,Success (main peak),8167,12,0,0,0,FALSE,Everest Trekking
DHA183101,DHA1,Dhaulagiri I,1983,Spring,4/21/1983,5/18/1983,NA,Success (main peak),8167,12,0,0,0,FALSE,NA
DHA195309,DHA1,Dhaulagiri I,1995,Autumn,9/26/1995,10/15/1995,10/21/1995,Success (main peak),8167,4,0,0,0,FALSE,International Trekkers (Intrek Asia)
DHA195301,DHA1,Dhaulagiri I,1995,Autumn,9/8/1995,10/4/1995,10/16/1995,Success (main peak),8167,7,1,2,0,TRUE,Cosmo Treks
DHA195304,DHA1,Dhaulagiri I,1995,Autumn,9/12/1995,10/6/1995,10/12/1995,Success (main peak),8167,5,0,3,0,TRUE,Cosmo Treks
DHA195307,DHA1,Dhaulagiri I,1995,Autumn,9/22/1995,10/12/1995,10/19/1995,Success (main peak),8167,9,0,0,0,TRUE,In Wilderness (Kunga)
DHA195302,DHA1,Dhaulagiri I,1995,Autumn,9/9/1995,10/6/1995,10/9/1995,Success (main peak),8167,11,0,8,0,TRUE,Himalayan Journeys
DHA195306,DHA1,Dhaulagiri I,1995,Autumn,9/20/1995,10/8/1995,10/17/1995,Success (main peak),8167,10,0,0,0,FALSE,Asian Trekking
DHA189106,DHA1,Dhaulagiri I,1989,Spring,5/7/1989,5/18/1989,5/20/1989,Success (main peak),8167,3,0,0,0,FALSE,International Trekkers (Intrek Asia)
DHA182101,DHA1,Dhaulagiri I,1982,Spring,4/4/1982,5/5/1982,5/15/1982,Success (main peak),8167,12,0,4,0,FALSE,Mountain Travel
DHA196101,DHA1,Dhaulagiri I,1996,Spring,4/5/1996,5/5/1996,5/7/1996,Success (main peak),8167,1,0,0,0,FALSE,Khumbi-ila Mt. & Trekking
DHA196102,DHA1,Dhaulagiri I,1996,Spring,4/6/1996,5/1/1996,5/5/1996,Success (main peak),8167,5,0,3,0,FALSE,Windhorse Trekking
DHA181102,DHA1,Dhaulagiri I,1981,Spring,4/8/1981,5/17/1981,5/21/1981,Success (main peak),8167,6,0,2,0,FALSE,NA
DHA181103,DHA1,Dhaulagiri I,1981,Spring,5/25/1981,6/2/1981,6/6/1981,Success (main peak),8167,3,0,1,0,FALSE,Nepal Trekking
DHA180101,DHA1,Dhaulagiri I,1980,Spring,4/7/1980,5/13/1980,NA,Success (main peak),8167,17,0,9,0,TRUE,NA
DHA180102,DHA1,Dhaulagiri I,1980,Spring,4/8/1980,5/18/1980,5/21/1980,Success (main peak),8167,4,0,2,0,FALSE,NA
DHA196306,DHA1,Dhaulagiri I,1996,Autumn,10/12/1996,11/5/1996,11/8/1996,Success (main peak),8167,8,0,3,0,FALSE,Karyang Kurung Treks
DHA196305,DHA1,Dhaulagiri I,1996,Autumn,9/24/1996,10/21/1996,NA,Success (main peak),8167,13,0,0,0,FALSE,Mountain Trekkers Service
DHA182302,DHA1,Dhaulagiri I,1982,Autumn,9/22/1982,10/17/1982,NA,Success (main peak),8167,5,0,2,0,FALSE,NA
DHA182301,DHA1,Dhaulagiri I,1982,Autumn,9/21/1982,10/18/1982,10/24/1982,Success (main peak),8167,18,0,7,0,TRUE,NA
DHA182401,DHA1,Dhaulagiri I,1982,Winter,11/1/1982,12/13/1982,12/17/1982,Success (main peak),8167,14,0,2,0,TRUE,NA
DHA179101,DHA1,Dhaulagiri I,1979,Spring,4/8/1979,5/12/1979,5/21/1979,Success (main peak),8167,18,0,4,0,FALSE,NA
DHA178101,DHA1,Dhaulagiri I,1978,Spring,3/17/1978,5/10/1978,5/22/1978,Success (main peak),8167,15,1,11,0,TRUE,NA
DHA178301,DHA1,Dhaulagiri I,1978,Autumn,8/22/1978,10/19/1978,10/25/1978,Success (main peak),8167,18,4,10,0,TRUE,NA
DHA176101,DHA1,Dhaulagiri I,1976,Spring,3/18/1976,5/4/1976,5/10/1976,Success (main peak),8167,13,0,10,0,FALSE,NA
DHA197106,DHA1,Dhaulagiri I,1997,Spring,4/16/1997,5/25/1997,5/29/1997,Success (main peak),8167,12,0,0,0,FALSE,Wilderness Experience
DHA197101,DHA1,Dhaulagiri I,1997,Spring,3/28/1997,5/31/1997,6/7/1997,Success (main peak),8167,2,0,2,0,FALSE,Cosmo Treks
DHA197103,DHA1,Dhaulagiri I,1997,Spring,4/10/1997,4/27/1997,4/29/1997,Success (main peak),8167,5,0,3,0,FALSE,Windhorse Trekking
DHA173101,DHA1,Dhaulagiri I,1973,Spring,4/1/1973,5/12/1973,5/24/1973,Success (main peak),8167,17,0,7,0,FALSE,NA
DHA197302,DHA1,Dhaulagiri I,1997,Autumn,9/11/1997,9/25/1997,9/28/1997,Success (main peak),8167,2,0,0,0,FALSE,None
DHA197303,DHA1,Dhaulagiri I,1997,Autumn,9/11/1997,9/24/1997,9/27/1997,Success (main peak),8167,4,0,0,0,FALSE,Mountain House
DHA170301,DHA1,Dhaulagiri I,1970,Autumn,9/6/1970,10/20/1970,NA,Success (main peak),8167,14,0,0,0,TRUE,NA
DHA198103,DHA1,Dhaulagiri I,1998,Spring,4/10/1998,5/22/1998,5/26/1998,Success (main peak),8167,4,0,0,0,FALSE,Asian Trekking
DHA198104,DHA1,Dhaulagiri I,1998,Spring,4/11/1998,5/22/1998,5/26/1998,Success (main peak),8167,6,0,0,0,FALSE,Sea to Summit Trekking
DHA198107,DHA1,Dhaulagiri I,1998,Spring,4/28/1998,5/26/1998,5/29/1998,Success (main peak),8167,10,0,4,0,FALSE,Trekking International
DHA198106,DHA1,Dhaulagiri I,1998,Spring,4/27/1998,5/23/1998,5/28/1998,Success (main peak),8167,15,0,0,0,TRUE,Wilderness Experience
DHA160101,DHA1,Dhaulagiri I,1960,Spring,3/28/1960,5/13/1960,5/30/1960,Success (main peak),8167,13,0,7,0,FALSE,NA
DHA198307,DHA1,Dhaulagiri I,1998,Autumn,9/6/1998,9/30/1998,10/4/1998,Success (main peak),8167,7,0,6,0,TRUE,Cosmo Treks
DHA199101,DHA1,Dhaulagiri I,1999,Spring,4/30/1999,5/4/1999,5/7/1999,Success (main peak),8167,2,0,0,0,FALSE,Asian Trekking
DHA199306,DHA1,Dhaulagiri I,1999,Autumn,8/31/1999,10/16/1999,10/27/1999,Success (main peak),8167,11,1,1,1,FALSE,Everest Parivar
DHA101304,DHA1,Dhaulagiri I,2001,Autumn,9/25/2001,10/11/2001,10/20/2001,Success (main peak),8167,4,3,0,0,FALSE,Cosmo Treks
DHA101303,DHA1,Dhaulagiri I,2001,Autumn,9/16/2001,10/12/2001,10/15/2001,Success (main peak),8167,5,1,2,0,FALSE,Monterosa Treks
DHA101301,DHA1,Dhaulagiri I,2001,Autumn,9/10/2001,10/12/2001,10/16/2001,Success (main peak),8167,11,0,4,0,FALSE,Monterosa Treks
DHA101306,DHA1,Dhaulagiri I,2001,Autumn,9/9/2001,10/12/2001,10/16/2001,Success (main peak),8167,3,0,1,0,FALSE,Cosmo Treks
DHA102304,DHA1,Dhaulagiri I,2002,Autumn,9/24/2002,10/17/2002,10/23/2002,Success (main peak),8167,2,0,0,0,FALSE,Windhorse Trekking
DHA103102,DHA1,Dhaulagiri I,2003,Spring,4/17/2003,5/20/2003,5/25/2003,Success (main peak),8167,6,0,3,0,FALSE,Peak Promotion
DHA103104,DHA1,Dhaulagiri I,2003,Spring,4/23/2003,5/20/2003,5/21/2003,Success (main peak),8167,1,0,0,0,FALSE,Thamserku Trekking
