"","can_party","general_votes","ttl_disb","state"
"303","DEM",0.766607095925153,-0.306142986695615,"IA"
"304","REP",0.422870610227617,-0.695959499006724,"IA"
"305","REP",0.891313867112982,1.09970445663774,"IA"
"306","DEM",0.224735218605667,0.697048266308905,"IA"
"307","REP",1.11668650107076,-0.101018867751159,"IA"
"308","DEM",0.0753781212490666,-0.743167423399121,"IA"
"309","REP",0.411167301991081,0.437930784273053,"KS"
"310","REP",-1.69216966118266,0.209253651618165,"KS"
"311","DEM",-0.860563173152931,-0.744704134948684,"KS"
"312","REP",0.550910523399921,0.354642669682026,"KS"
"313","REP",0.486162996641784,2.38147312912848,"KS"
"314","DEM",0.0294479221868696,-0.409029929188688,"KS"
"315","REP",0.373930633701826,0.299329922796528,"KS"
"316","DEM",-0.689478467412454,-0.651954502708628,"KS"
"317","Other",-1.466473662704,-0.792135697047829,"KS"
"318","REP",0.99530043477045,-0.0109931238653398,"KY"
"319","DEM",-0.686804491566699,-0.848067892010081,"KY"
"320","REP",0.906387628624864,-0.0109931238653398,"KY"
"321","DEM",-0.697960567537127,-0.848067892010081,"KY"
"322","REP",1.42893225727317,0.185732187664167,"KY"
"323","DEM",0.938612146840448,-0.25139900960053,"KY"
"324","REP",-0.184557205152211,-0.858189181026581,"KY"
"325","REP",1.20627091045202,-0.519846851305519,"KY"
"326","REP",1.04856852103728,0.22156386591483,"KY"
"327","REP",0.810485173989445,1.20789045489675,"KY"
"328","DEM",-0.102037066842523,-0.502944295787029,"KY"
"329","REP",1.32719680416492,2.03938053469477,"LA"
"330","DEM",-1.54498905579354,-0.857882385473153,"LA"
"331","DEM",0.76309983458328,0.0724012267821101,"LA"
"332","DEM",-0.992570520254518,-0.826261852684406,"LA"
"333","REP",-0.646980907110388,-0.560623989638804,"LA"
"334","REP",-0.564647325255055,0.732033171348614,"LA"
"335","DEM",-1.3569152756098,-0.850259233190991,"LA"
"336","REP",-1.38387890181258,-0.275212559133357,"LA"
"337","REP",-1.39357983743903,-0.409233921807803,"LA"
"338","REP",-1.43431132997321,-0.749942538890663,"LA"
"339","REP",-1.67248173669974,-0.736721879683158,"LA"
"340","REP",-0.825229380698097,-0.062660014274972,"LA"
"341","DEM",-0.700696728867667,-0.488495866284708,"LA"
"342","REP",-1.07606075212685,-0.238601442957951,"LA"
"343","REP",-1.14932769030053,-0.18136202317574,"LA"
"344","REP",-1.44164921717784,-0.0658840417655772,"LA"
"345","REP",-1.53862126215156,-0.711950576498924,"LA"
"346","REP",0.890654700974261,-0.512649469741411,"LA"
"347","REP",0.877446504005928,0.412386710732249,"LA"
"348","DEM",1.1269719802542,-0.626259618153256,"ME"
"349","REP",0.343720925193276,-0.78079108807999,"ME"
"350","REP",0.695802702948958,1.83122648681163,"ME"
"351","DEM",0.275466137093265,1.91832461197648,"ME"
"352","REP",1.31387667332398,-0.210578559888766,"MD"
"353","DEM",0.687158920563844,0.0522840292295257,"MD"
"354","REP",-0.427279589365002,-0.682416793872341,"MD"
"355","DEM",0.966458806927169,-0.257200771397371,"MD"
"356","REP",-0.272176553214268,-0.4089173116576,"MD"
"357","DEM",1.25078328046112,0.313140419402583,"MD"
"358","DEM",1.31903806856113,2.19503897463657,"MD"
"359","REP",-0.385565566171228,-0.81974603327672,"MD"
"360","DEM",0.60739981777861,0.695439626082899,"MD"
"361","REP",-0.0478983837887068,0.0735734234127601,"MD"
"362","DEM",1.26741167909263,-0.0455437389580529,"MD"
"363","DEM",1.04129281931743,0.889216998305239,"MD"
"364","REP",-0.152743111136208,-0.809642386693288,"MD"
"365","Other",-1.56373176090774,-0.851529400954464,"MD"
"366","DEM",1.22966508982814,0.258287202269227,"MA"
"367","Other",-1.36088270953908,-0.847722926814298,"MA"
"368","DEM",1.72321884546968,-0.163172642893906,"MA"
"369","DEM",1.24098284805901,0.0493535893086731,"MA"
"370","REP",-0.365815456203513,-0.827887213486618,"MA"
"371","DEM",1.60302674047725,0.566706097951191,"MA"
"372","REP",-0.296963687449567,-0.847100935684129,"MA"
"373","DEM",1.84906982957756,-0.330251196648855,"MA"
"374","DEM",2.1390656193239,0.437305558696821,"MA"
"375","DEM",1.44794857852043,-0.30891096523844,"MA"
"376","DEM",1.66764989626581,-0.441735861016204,"MA"
"377","REP",-0.425202594173183,-0.823659999105934,"MA"
"378","DEM",0.931013080599722,-0.508937207783239,"MA"
"379","REP",-0.113541381527747,-0.653850722540693,"MA"
"380","Other",-1.37677731945013,-0.817937278588056,"MA"
"381","Other",-1.59933916949562,-0.855067582959319,"MA"
"382","REP",0.756732040941296,0.232642272819382,"MI"
"383","DEM",0.0920562682684022,0.775149600942284,"MI"
"384","Other",-1.53655670405669,-0.856989662465801,"MI"
"385","REP",0.939942916214847,0.178375388439088,"MI"
"386","DEM",-0.330096113743013,-0.84912307639546,"MI"
"387","REP",0.828469216189266,-0.226703489408072,"MI"
"388","DEM",-0.106116434644419,-0.840999014113864,"MI"
"389","REP",0.716871145194115,-0.0310037436386982,"MI"
"390","Other",-0.443447815409101,-0.851806895764324,"MI"
"391","DEM",0.725664172742713,-0.300398491282869,"MI"
"392","REP",0.700541236889575,1.16211064572604,"MI"
"393","DEM",-0.21083679102235,0.0536380462323265,"MI"
"394","Other",-1.50096173256576,-0.854651952666758,"MI"
"395","REP",0.589378464287918,1.18462718238778,"MI"
"396","DEM",-0.0363443207156548,1.17383443985218,"MI"
"397","REP",0.854388126247652,0.402808371566955,"MI"
"398","DEM",0.0853029246207518,-0.248680215300164,"MI"
"399","Other",-1.67505621576983,-0.861908396646436,"MI"
"400","DEM",0.780163531608282,0.155149053780975,"MI"
"401","REP",0.972577858630013,2.29360848792905,"MI"
"402","DEM",-0.333566063794015,-0.823423956066744,"MI"
"403","REP",0.795224856023208,0.23225474326706,"MI"
"404","DEM",0.193132555237933,0.0675879975300417,"MI"
"405","REP",-1.49645950346733,-0.820485847250436,"MI"
"406","DEM",0.925888996653438,-0.0225059876047678,"MI"
"407","REP",-0.507784917967656,-0.845956299394867,"MI"
"408","Other",-1.60989826481212,-0.861456488107498,"MI"
"409","DEM",0.769094515316553,-0.367449321075886,"MI"
"410","DEM",1.33329098167385,-0.305209431786864,"MI"
"411","DEM",0.399750046984556,0.417651395541866,"MN"
"412","REP",0.368060323938122,-0.567137329569409,"MN"
"413","REP",0.460642073686023,-0.0386171528474631,"MN"
"414","DEM",0.377873193437195,2.95189096120073,"MN"
"415","Other",-1.34399313187148,-0.858649902835012,"MN"
"416","REP",1.07139059395337,3.73340870628535,"MN"
"417","Other",0.401851916370289,0.707482787982791,"MN"
"418","Other",0.825409690337844,-0.0935436417073467,"MN"
"419","REP",-0.197752965023587,-0.812133665130447,"MN"
"420","DEM",1.4057868198362,1.10297223259413,"MN"
"421","REP",1.22440419781533,0.543071269444165,"MN"
"422","DEM",0.455903539745406,-0.317570840927595,"MN"
"423","REP",0.248987557671815,-0.846360930981406,"MN"
"424","Other",0.524419506881513,1.43709319695737,"MN"
"425","REP",0.499433379094902,2.14017943960489,"MN"
"426","REP",0.864661168334133,-0.106200291402551,"MS"
"427","DEM",0.689148856076964,-0.043754565780687,"MS"
"428","REP",-0.664019729941477,-0.861908396646436,"MS"
"429","REP",0.902407757598625,0.0546149522547665,"MS"
